interaction_id,user_id,food_id,interaction_type,rating,timestamp
I03786,U007,F082,dislike,,2026-02-05T18:34:00
I03787,U030,F004,skip,,2026-03-02T05:09:00
I03788,U048,F050,click,,2026-03-15T13:53:00
I03789,U014,F024,like,,2026-03-05T10:11:00
I03790,U010,F024,like,,2026-03-30T22:02:00
I03791,U044,F028,like,,2026-03-10T21:13:00
I03792,U004,F005,like,,2026-02-25T03:23:00
I03793,U045,F049,save,,2026-01-20T18:38:00
I03794,U026,F058,dislike,,2026-01-20T01:11:00
I03795,U003,F077,click,,2026-02-20T14:08:00
I03796,U047,F018,like,,2026-02-22T18:33:00
I03797,U038,F004,save,,2026-03-19T10:41:00
I03798,U002,F008,like,,2026-02-12T19:13:00
I03799,U001,F004,dislike,,2026-03-01T03:03:00
I03800,U013,F097,skip,,2026-01-22T05:28:00
I03801,U006,F014,click,,2026-03-14T01:24:00
I03802,U048,F066,like,,2026-02-19T16:55:00
I03803,U010,F024,click,,2026-02-02T10:47:00
I03804,U046,F100,skip,,2026-01-15T16:55:00
I03805,U008,F073,click,,2026-01-09T16:10:00
I03806,U001,F059,like,,2026-01-07T04:56:00
I03807,U015,F098,click,,2026-01-17T06:16:00
I03808,U024,F019,like,,2026-01-19T11:41:00
I03809,U012,F028,dislike,,2026-01-11T04:50:00
I03810,U047,F086,skip,,2026-02-09T15:13:00
I03811,U031,F024,like,,2026-03-28T06:14:00
I03812,U027,F083,like,,2026-01-29T04:27:00
I03813,U031,F053,save,,2026-02-08T19:01:00
I03814,U002,F087,rating,5,2026-03-16T18:26:00
I03815,U023,F015,like,,2026-01-14T19:37:00
I03816,U043,F015,rating,4,2026-01-22T14:40:00
I03817,U035,F052,skip,,2026-03-19T18:17:00
I03818,U027,F033,like,,2026-03-07T23:01:00
I03819,U027,F017,like,,2026-01-08T00:19:00
I03820,U033,F068,save,,2026-01-04T17:26:00
I03821,U048,F030,skip,,2026-01-12T19:16:00
I03822,U008,F074,like,,2026-03-14T04:27:00
I03823,U006,F056,like,,2026-03-15T18:03:00
I03824,U050,F026,click,,2026-03-22T04:21:00
I03825,U013,F042,dislike,,2026-02-04T17:24:00
I03826,U028,F035,click,,2026-03-06T05:23:00
I03827,U008,F029,save,,2026-02-10T09:21:00
I03828,U028,F024,click,,2026-01-22T02:15:00
I03829,U011,F026,save,,2026-01-19T00:29:00
I03830,U023,F043,like,,2026-01-28T00:04:00
I03831,U004,F003,save,,2026-02-01T09:57:00
I03832,U048,F092,skip,,2026-03-17T03:47:00
I03833,U040,F001,save,,2026-03-14T03:04:00
I03834,U008,F033,click,,2026-01-03T19:47:00
I03835,U006,F050,skip,,2026-01-20T08:01:00
I03836,U009,F088,rating,5,2026-03-21T01:31:00
I03837,U025,F002,skip,,2026-02-08T18:32:00
I03838,U006,F071,rating,5,2026-02-01T01:23:00
I03839,U004,F003,click,,2026-03-17T17:34:00
I03840,U018,F088,like,,2026-01-13T08:20:00
I03841,U029,F011,skip,,2026-01-11T10:51:00
I03842,U006,F085,skip,,2026-03-30T08:50:00
I03843,U022,F065,save,,2026-02-09T05:07:00
I03844,U002,F025,click,,2026-03-27T00:24:00
I03845,U005,F047,skip,,2026-02-05T14:05:00
I03846,U027,F004,dislike,,2026-03-15T20:43:00
I03847,U039,F033,click,,2026-02-04T13:48:00
I03848,U028,F057,like,,2026-01-08T18:47:00
I03849,U009,F035,skip,,2026-01-18T18:24:00
I03850,U006,F089,click,,2026-03-25T07:35:00
I03851,U033,F058,click,,2026-01-01T05:05:00
I03852,U026,F019,like,,2026-01-09T16:57:00
I03853,U017,F089,dislike,,2026-01-30T12:14:00
I03854,U041,F025,dislike,,2026-01-29T11:45:00
I03855,U030,F003,like,,2026-03-21T03:13:00
I03856,U050,F072,skip,,2026-02-12T03:39:00
I03857,U036,F015,click,,2026-03-22T06:01:00
I03858,U041,F042,like,,2026-03-27T13:34:00
I03859,U008,F005,save,,2026-01-29T01:53:00
I03860,U017,F055,dislike,,2026-01-17T19:10:00
I03861,U016,F067,like,,2026-01-12T05:59:00
I03862,U013,F017,click,,2026-03-22T14:34:00
I03863,U005,F045,like,,2026-02-03T18:10:00
I03864,U046,F048,click,,2026-02-25T11:05:00
I03865,U015,F099,click,,2026-02-03T10:39:00
I03866,U025,F093,click,,2026-03-25T06:03:00
I03867,U010,F057,like,,2026-03-23T10:14:00
I03868,U025,F004,like,,2026-01-31T00:14:00
I03869,U024,F064,skip,,2026-01-27T10:33:00
I03870,U032,F020,like,,2026-02-23T02:50:00
I03871,U032,F053,like,,2026-02-10T03:27:00
I03872,U048,F087,save,,2026-01-24T13:27:00
I03873,U029,F001,click,,2026-02-19T11:59:00
I03874,U045,F052,click,,2026-02-05T02:36:00
I03875,U040,F057,skip,,2026-03-11T15:05:00
I03876,U033,F035,like,,2026-03-01T02:44:00
I03877,U043,F021,skip,,2026-02-16T00:30:00
I03878,U003,F053,dislike,,2026-03-07T10:21:00
I03879,U033,F073,dislike,,2026-01-19T04:17:00
I03880,U016,F041,click,,2026-02-09T01:49:00
I03881,U020,F093,skip,,2026-02-18T18:41:00
I03882,U010,F015,like,,2026-03-23T14:46:00
I03883,U017,F078,dislike,,2026-02-15T08:45:00
I03884,U037,F023,like,,2026-03-30T09:26:00
I03885,U019,F083,skip,,2026-01-13T22:53:00
I03886,U046,F079,like,,2026-03-12T02:44:00
I03887,U034,F019,like,,2026-03-27T14:38:00
I03888,U015,F040,save,,2026-02-06T17:04:00
I03889,U033,F023,skip,,2026-02-05T20:01:00
I03890,U027,F069,like,,2026-02-03T00:37:00
I03891,U023,F013,click,,2026-01-24T03:06:00
I03892,U011,F048,save,,2026-02-05T02:48:00
I03893,U047,F024,like,,2026-02-21T01:44:00
I03894,U020,F079,skip,,2026-01-01T08:10:00
I03895,U032,F019,click,,2026-03-06T13:08:00
I03896,U004,F008,dislike,,2026-03-31T06:52:00
I03897,U007,F077,click,,2026-03-21T20:37:00
I03898,U004,F011,like,,2026-01-02T07:09:00
I03899,U020,F061,dislike,,2026-03-30T16:56:00
I03900,U048,F013,skip,,2026-03-25T18:56:00
I03901,U027,F006,dislike,,2026-03-22T13:14:00
I03902,U010,F098,dislike,,2026-03-20T01:44:00
I03903,U047,F065,save,,2026-02-06T21:42:00
I03904,U030,F068,like,,2026-01-02T21:27:00
I03905,U008,F010,like,,2026-01-29T11:31:00
I03906,U034,F022,dislike,,2026-01-22T19:03:00
I03907,U034,F087,skip,,2026-01-01T16:05:00
I03908,U009,F100,click,,2026-01-30T15:58:00
I03909,U008,F054,like,,2026-03-30T17:28:00
I03910,U008,F100,rating,4,2026-01-17T06:55:00
I03911,U044,F077,skip,,2026-02-19T08:34:00
I03912,U031,F063,skip,,2026-03-04T11:33:00
I03913,U015,F006,skip,,2026-01-14T00:14:00
I03914,U012,F037,skip,,2026-03-12T12:30:00
I03915,U023,F060,skip,,2026-01-02T05:47:00
I03916,U042,F033,dislike,,2026-01-18T07:16:00
I03917,U026,F024,click,,2026-02-20T19:58:00
I03918,U003,F050,skip,,2026-03-12T12:01:00
I03919,U030,F034,save,,2026-02-19T15:06:00
I03920,U044,F088,skip,,2026-03-30T04:02:00
I03921,U016,F074,click,,2026-02-16T23:47:00
I03922,U048,F019,like,,2026-01-15T13:52:00
I03923,U020,F019,dislike,,2026-01-02T07:25:00
I03924,U013,F047,rating,5,2026-01-21T09:37:00
I03925,U014,F090,dislike,,2026-03-10T07:34:00
I03926,U037,F018,click,,2026-03-06T02:15:00
I03927,U015,F004,rating,5,2026-03-18T02:32:00
I03928,U001,F041,dislike,,2026-01-13T12:34:00
I03929,U005,F049,dislike,,2026-03-12T13:14:00
I03930,U045,F038,skip,,2026-01-30T22:47:00
I03931,U040,F043,save,,2026-01-12T00:06:00
I03932,U021,F003,click,,2026-02-05T17:01:00
I03933,U027,F034,dislike,,2026-03-06T19:58:00
I03934,U028,F016,like,,2026-02-13T10:57:00
I03935,U048,F098,dislike,,2026-03-11T02:36:00
I03936,U029,F064,like,,2026-01-30T20:12:00
I03937,U024,F098,save,,2026-02-13T12:21:00
I03938,U017,F020,rating,4,2026-03-27T20:25:00
I03939,U030,F021,like,,2026-01-20T10:05:00
I03940,U019,F056,click,,2026-02-17T09:33:00
I03941,U028,F099,like,,2026-02-15T02:12:00
I03942,U029,F014,like,,2026-03-06T15:49:00
I03943,U008,F047,like,,2026-03-25T16:24:00
I03944,U035,F083,skip,,2026-01-08T07:23:00
I03945,U007,F063,rating,4,2026-01-24T15:05:00
I03946,U019,F010,skip,,2026-02-11T15:40:00
I03947,U043,F024,like,,2026-01-23T11:20:00
I03948,U017,F099,skip,,2026-02-21T05:02:00
I03949,U029,F024,click,,2026-01-06T15:18:00
I03950,U027,F055,like,,2026-03-25T12:52:00
I03951,U044,F027,click,,2026-01-27T11:32:00
I03952,U014,F094,rating,5,2026-02-23T23:36:00
I03953,U009,F046,like,,2026-03-09T14:43:00
I03954,U047,F065,skip,,2026-02-22T22:55:00
I03955,U045,F004,skip,,2026-03-08T13:25:00
I03956,U038,F087,like,,2026-02-12T12:38:00
I03957,U050,F031,like,,2026-01-04T23:27:00
I03958,U034,F078,skip,,2026-03-15T14:16:00
I03959,U048,F011,dislike,,2026-02-27T14:38:00
I03960,U017,F100,like,,2026-03-25T10:58:00
I03961,U027,F058,save,,2026-03-18T15:48:00
I03962,U032,F091,like,,2026-02-25T02:37:00
I03963,U038,F091,dislike,,2026-03-09T08:51:00
I03964,U010,F024,click,,2026-01-17T15:32:00
I03965,U047,F027,click,,2026-01-23T21:57:00
I03966,U010,F062,click,,2026-03-01T12:39:00
I03967,U042,F063,dislike,,2026-03-04T03:38:00
I03968,U028,F022,like,,2026-03-20T18:32:00
I03969,U024,F015,click,,2026-02-21T19:41:00
I03970,U036,F030,like,,2026-01-14T14:30:00
I03971,U038,F002,click,,2026-01-23T06:23:00
I03972,U002,F024,click,,2026-03-14T18:45:00
I03973,U001,F013,click,,2026-01-24T23:09:00
I03974,U026,F035,like,,2026-02-24T18:38:00
I03975,U002,F010,click,,2026-01-03T07:22:00
I03976,U006,F052,skip,,2026-01-06T11:41:00
I03977,U044,F002,dislike,,2026-01-26T07:07:00
I03978,U012,F053,dislike,,2026-02-05T12:51:00
I03979,U037,F029,click,,2026-02-26T05:27:00
I03980,U037,F036,skip,,2026-01-31T18:57:00
I03981,U001,F070,save,,2026-02-20T11:05:00
I03982,U017,F008,dislike,,2026-03-20T18:46:00
I03983,U021,F014,dislike,,2026-03-19T07:40:00
I03984,U009,F060,click,,2026-03-05T06:09:00
I03985,U035,F012,save,,2026-02-19T07:35:00
I03986,U023,F084,rating,5,2026-01-08T04:16:00
I03987,U028,F092,dislike,,2026-02-12T05:51:00
I03988,U030,F022,dislike,,2026-01-27T20:04:00
I03989,U032,F034,skip,,2026-02-17T00:47:00
I03990,U029,F093,click,,2026-02-25T10:17:00
I03991,U001,F054,click,,2026-02-22T00:44:00
I03992,U011,F006,skip,,2026-01-14T19:17:00
I03993,U011,F077,like,,2026-01-10T12:40:00
I03994,U050,F039,dislike,,2026-01-05T09:32:00
I03995,U017,F070,dislike,,2026-01-29T05:55:00
I03996,U011,F045,dislike,,2026-01-23T00:13:00
I03997,U011,F032,dislike,,2026-02-17T22:15:00
I03998,U022,F045,dislike,,2026-03-21T07:43:00
I03999,U022,F037,click,,2026-01-05T07:42:00
I04000,U026,F075,skip,,2026-03-13T09:43:00
I04001,U045,F027,skip,,2026-02-01T06:34:00
I04002,U011,F038,dislike,,2026-01-21T20:12:00
I04003,U028,F017,save,,2026-02-14T19:15:00
I04004,U048,F095,save,,2026-01-16T04:18:00
I04005,U018,F097,like,,2026-03-16T01:57:00
I04006,U029,F100,save,,2026-02-10T20:52:00
I04007,U039,F079,like,,2026-01-19T08:17:00
I04008,U032,F052,save,,2026-02-09T20:04:00
I04009,U024,F036,rating,5,2026-01-24T20:19:00
I04010,U050,F035,skip,,2026-02-27T11:40:00
I04011,U040,F013,dislike,,2026-02-27T02:35:00
I04012,U045,F030,like,,2026-02-21T04:22:00
I04013,U028,F036,like,,2026-03-07T21:29:00
I04014,U026,F033,click,,2026-01-19T23:56:00
I04015,U002,F080,like,,2026-01-30T00:54:00
I04016,U001,F074,save,,2026-03-10T09:10:00
I04017,U021,F018,like,,2026-01-14T02:08:00
I04018,U023,F089,like,,2026-01-02T10:50:00
I04019,U007,F035,click,,2026-01-13T19:51:00
I04020,U041,F014,save,,2026-01-07T17:39:00
I04021,U029,F063,skip,,2026-01-18T08:54:00
I04022,U030,F078,dislike,,2026-02-02T04:28:00
I04023,U010,F012,like,,2026-02-02T21:26:00
I04024,U044,F042,skip,,2026-01-15T20:09:00
I04025,U012,F095,dislike,,2026-03-11T16:29:00
I04026,U032,F006,skip,,2026-03-15T06:46:00
I04027,U014,F031,skip,,2026-03-13T14:40:00
I04028,U023,F013,skip,,2026-01-08T05:39:00
I04029,U022,F060,save,,2026-02-25T09:23:00
I04030,U004,F067,skip,,2026-02-15T17:59:00
I04031,U034,F025,skip,,2026-02-11T23:52:00
I04032,U028,F091,dislike,,2026-01-23T00:36:00
I04033,U048,F066,save,,2026-03-26T19:57:00
I04034,U050,F022,click,,2026-03-23T10:53:00
I04035,U048,F048,save,,2026-01-22T18:57:00
I04036,U011,F023,like,,2026-01-14T18:12:00
I04037,U012,F046,skip,,2026-03-23T13:50:00
I04038,U011,F097,dislike,,2026-01-23T18:51:00
I04039,U027,F025,like,,2026-01-24T22:03:00
I04040,U001,F012,dislike,,2026-01-21T08:23:00
I04041,U018,F012,save,,2026-03-18T00:23:00
I04042,U001,F078,skip,,2026-01-22T23:40:00
I04043,U029,F006,like,,2026-02-03T11:41:00
I04044,U004,F075,dislike,,2026-01-09T16:17:00
I04045,U019,F083,click,,2026-03-20T02:33:00
I04046,U004,F095,skip,,2026-02-01T12:39:00
I04047,U049,F026,like,,2026-01-21T10:10:00
I04048,U030,F012,save,,2026-02-18T00:11:00
I04049,U045,F006,like,,2026-03-09T04:54:00
I04050,U030,F063,dislike,,2026-02-05T13:39:00
I04051,U008,F088,click,,2026-01-08T16:10:00
I04052,U028,F017,like,,2026-03-09T12:04:00
I04053,U001,F002,dislike,,2026-01-23T06:49:00
I04054,U018,F055,click,,2026-03-26T05:00:00
I04055,U015,F087,rating,4,2026-02-22T03:54:00
I04056,U001,F083,skip,,2026-02-06T03:10:00
I04057,U028,F039,like,,2026-01-13T13:16:00
I04058,U023,F036,dislike,,2026-01-26T15:41:00
I04059,U012,F060,click,,2026-03-08T12:21:00
I04060,U031,F054,skip,,2026-02-24T23:38:00
I04061,U014,F033,dislike,,2026-01-06T09:28:00
I04062,U028,F009,click,,2026-01-13T17:27:00
I04063,U036,F057,like,,2026-03-05T21:09:00
I04064,U040,F073,like,,2026-01-24T01:24:00
I04065,U011,F037,skip,,2026-02-04T09:07:00
I04066,U005,F099,like,,2026-02-14T14:37:00
I04067,U050,F043,skip,,2026-02-19T19:32:00
I04068,U017,F058,click,,2026-01-22T12:15:00
I04069,U019,F099,skip,,2026-02-18T04:40:00
I04070,U027,F072,dislike,,2026-03-01T05:54:00
I04071,U013,F067,click,,2026-01-09T22:17:00
I04072,U001,F001,like,,2026-02-13T21:21:00
I04073,U021,F062,dislike,,2026-01-12T13:20:00
I04074,U047,F036,click,,2026-03-19T00:32:00
I04075,U003,F075,skip,,2026-01-10T08:56:00
I04076,U044,F055,save,,2026-03-24T21:40:00
I04077,U027,F095,like,,2026-03-06T17:50:00
I04078,U017,F036,dislike,,2026-02-18T02:48:00
I04079,U035,F097,skip,,2026-02-14T14:11:00
I04080,U017,F054,dislike,,2026-02-19T07:58:00
I04081,U026,F071,click,,2026-01-09T12:33:00
I04082,U043,F039,dislike,,2026-02-17T17:39:00
I04083,U048,F078,rating,4,2026-02-27T16:13:00
I04084,U045,F022,like,,2026-03-08T10:30:00
I04085,U022,F006,skip,,2026-03-13T13:08:00
I04086,U002,F038,dislike,,2026-02-24T01:08:00
I04087,U022,F005,like,,2026-02-04T14:30:00
I04088,U038,F066,like,,2026-03-03T22:00:00
I04089,U029,F086,click,,2026-03-02T23:55:00
I04090,U008,F071,dislike,,2026-01-24T14:21:00
I04091,U027,F061,skip,,2026-01-11T20:58:00
I04092,U002,F099,save,,2026-03-06T14:42:00
I04093,U022,F028,like,,2026-03-18T01:35:00
I04094,U025,F061,skip,,2026-01-27T10:23:00
I04095,U044,F022,skip,,2026-03-06T16:26:00
I04096,U026,F004,dislike,,2026-03-23T11:00:00
I04097,U002,F086,skip,,2026-01-18T04:01:00
I04098,U045,F059,save,,2026-03-13T14:25:00
I04099,U049,F090,skip,,2026-02-21T23:18:00
I04100,U047,F057,like,,2026-01-24T02:05:00
I04101,U049,F009,dislike,,2026-03-28T00:30:00
I04102,U031,F025,skip,,2026-01-23T17:22:00
I04103,U040,F011,save,,2026-03-10T05:27:00
I04104,U032,F016,like,,2026-02-11T06:57:00
I04105,U050,F030,save,,2026-01-01T18:13:00
I04106,U028,F040,dislike,,2026-03-17T09:57:00
I04107,U011,F004,skip,,2026-03-10T23:26:00
I04108,U043,F031,dislike,,2026-01-31T11:09:00
I04109,U020,F088,skip,,2026-01-03T03:51:00
I04110,U019,F046,skip,,2026-02-23T15:20:00
I04111,U002,F049,dislike,,2026-02-13T18:23:00
I04112,U029,F025,like,,2026-03-19T18:06:00
I04113,U011,F035,rating,5,2026-03-26T08:22:00
I04114,U004,F090,click,,2026-03-28T02:34:00
I04115,U030,F093,skip,,2026-03-06T00:11:00
I04116,U025,F082,save,,2026-03-26T07:34:00
I04117,U044,F015,save,,2026-03-16T01:46:00
I04118,U007,F049,dislike,,2026-03-16T22:27:00
I04119,U010,F084,like,,2026-01-26T15:19:00
I04120,U050,F006,like,,2026-03-18T05:19:00
I04121,U027,F081,like,,2026-01-07T06:56:00
I04122,U002,F066,dislike,,2026-03-23T02:14:00
I04123,U030,F021,save,,2026-03-18T14:09:00
I04124,U036,F023,skip,,2026-02-08T17:58:00
I04125,U021,F097,skip,,2026-01-03T15:37:00
I04126,U010,F067,skip,,2026-02-13T19:17:00
I04127,U012,F083,skip,,2026-01-12T02:34:00
I04128,U027,F070,rating,4,2026-03-18T13:08:00
I04129,U008,F022,skip,,2026-01-17T00:31:00
I04130,U036,F005,click,,2026-01-31T21:19:00
I04131,U008,F059,click,,2026-01-23T14:22:00
I04132,U013,F087,dislike,,2026-02-04T07:27:00
I04133,U021,F077,skip,,2026-03-24T08:38:00
I04134,U022,F067,click,,2026-01-01T02:46:00
I04135,U012,F002,dislike,,2026-03-26T22:27:00
I04136,U010,F039,click,,2026-01-28T13:55:00
I04137,U039,F003,click,,2026-01-20T07:36:00
I04138,U030,F047,like,,2026-02-04T19:27:00
I04139,U029,F052,click,,2026-01-08T08:31:00
I04140,U040,F049,skip,,2026-01-17T10:01:00
I04141,U016,F049,click,,2026-03-30T10:31:00
I04142,U003,F046,skip,,2026-02-24T08:43:00
I04143,U033,F097,save,,2026-02-26T12:32:00
I04144,U050,F036,click,,2026-02-21T23:57:00
I04145,U018,F066,dislike,,2026-03-14T15:25:00
I04146,U032,F032,dislike,,2026-02-21T14:01:00
I04147,U010,F026,dislike,,2026-01-05T13:00:00
I04148,U026,F060,skip,,2026-03-09T13:55:00
I04149,U019,F075,like,,2026-02-09T19:21:00
I04150,U032,F086,dislike,,2026-01-07T08:45:00
I04151,U012,F078,dislike,,2026-02-22T19:14:00
I04152,U040,F017,like,,2026-01-10T15:29:00
I04153,U037,F075,dislike,,2026-02-14T12:52:00
I04154,U040,F076,click,,2026-03-26T05:16:00
I04155,U038,F095,rating,4,2026-01-28T10:56:00
I04156,U049,F071,click,,2026-02-21T18:58:00
I04157,U033,F060,skip,,2026-01-24T12:42:00
I04158,U050,F056,like,,2026-02-02T17:55:00
I04159,U012,F007,click,,2026-02-02T20:45:00
I04160,U016,F013,save,,2026-01-25T20:27:00
I04161,U006,F020,skip,,2026-01-04T00:09:00
I04162,U005,F038,save,,2026-03-26T23:50:00
I04163,U030,F052,save,,2026-01-09T10:24:00
I04164,U048,F084,click,,2026-02-06T19:15:00
I04165,U005,F028,like,,2026-03-08T19:37:00
I04166,U032,F042,save,,2026-03-11T16:02:00
I04167,U009,F005,skip,,2026-03-24T11:10:00
I04168,U043,F050,click,,2026-03-27T23:48:00
I04169,U009,F038,dislike,,2026-03-25T05:09:00
I04170,U004,F067,like,,2026-01-30T01:03:00
I04171,U037,F063,skip,,2026-01-14T21:14:00
I04172,U017,F072,skip,,2026-03-14T18:36:00
I04173,U003,F084,dislike,,2026-03-10T04:29:00
I04174,U001,F011,dislike,,2026-03-22T00:05:00
I04175,U029,F079,dislike,,2026-03-09T14:41:00
I04176,U037,F043,dislike,,2026-03-25T21:54:00
I04177,U050,F038,dislike,,2026-02-01T10:29:00
I04178,U032,F033,like,,2026-01-29T02:28:00
I04179,U043,F025,skip,,2026-02-21T03:18:00
I04180,U001,F007,save,,2026-03-24T05:47:00
I04181,U005,F064,dislike,,2026-01-29T14:18:00
I04182,U006,F097,skip,,2026-01-06T05:00:00
I04183,U045,F043,skip,,2026-03-16T20:23:00
I04184,U047,F010,skip,,2026-01-25T07:10:00
I04185,U030,F006,click,,2026-02-07T10:35:00
I04186,U018,F058,save,,2026-02-04T16:50:00
I04187,U028,F004,click,,2026-02-23T04:23:00
I04188,U050,F029,dislike,,2026-01-01T23:36:00
I04189,U031,F053,click,,2026-03-19T02:26:00
I04190,U031,F081,rating,5,2026-01-12T16:29:00
I04191,U045,F031,dislike,,2026-03-10T20:14:00
I04192,U023,F011,dislike,,2026-02-02T01:15:00
I04193,U039,F010,dislike,,2026-01-01T11:45:00
I04194,U023,F070,skip,,2026-01-13T10:57:00
I04195,U029,F034,click,,2026-02-20T22:50:00
I04196,U024,F032,dislike,,2026-02-20T01:36:00
I04197,U042,F063,dislike,,2026-02-06T00:23:00
I04198,U038,F032,click,,2026-02-09T10:53:00
I04199,U020,F016,click,,2026-02-01T20:37:00
I04200,U046,F070,like,,2026-03-11T00:49:00
I04201,U044,F027,dislike,,2026-01-21T01:21:00
I04202,U016,F066,click,,2026-03-12T13:37:00
I04203,U044,F036,skip,,2026-01-03T22:31:00
I04204,U029,F069,dislike,,2026-02-11T05:22:00
I04205,U039,F090,rating,5,2026-02-06T23:37:00
I04206,U028,F091,click,,2026-01-31T11:41:00
I04207,U047,F054,like,,2026-01-25T20:38:00
I04208,U030,F039,like,,2026-03-06T01:49:00
I04209,U049,F099,skip,,2026-03-06T20:39:00
I04210,U036,F062,dislike,,2026-01-22T01:24:00
I04211,U044,F092,save,,2026-01-12T18:27:00
I04212,U047,F089,click,,2026-01-29T02:41:00
I04213,U006,F026,click,,2026-02-19T12:55:00
I04214,U007,F013,like,,2026-02-13T19:08:00
I04215,U004,F044,like,,2026-01-24T22:27:00
I04216,U008,F015,like,,2026-02-07T15:31:00
I04217,U044,F087,dislike,,2026-02-10T07:42:00
I04218,U039,F061,skip,,2026-02-04T12:24:00
I04219,U046,F036,click,,2026-01-08T18:09:00
I04220,U044,F087,click,,2026-01-26T02:43:00
I04221,U029,F097,like,,2026-01-10T21:04:00
I04222,U037,F044,skip,,2026-02-23T16:35:00
I04223,U025,F053,like,,2026-02-01T11:09:00
I04224,U045,F098,click,,2026-02-16T07:55:00
I04225,U001,F018,dislike,,2026-03-10T10:16:00
I04226,U002,F017,click,,2026-02-27T00:12:00
I04227,U014,F050,dislike,,2026-01-07T13:25:00
I04228,U016,F006,like,,2026-01-02T12:39:00
I04229,U003,F017,click,,2026-01-12T22:05:00
I04230,U041,F055,like,,2026-03-11T20:03:00
I04231,U008,F002,skip,,2026-03-17T04:02:00
I04232,U011,F008,dislike,,2026-01-04T04:53:00
I04233,U024,F018,like,,2026-01-21T23:30:00
I04234,U013,F099,skip,,2026-03-14T15:57:00
I04235,U045,F077,click,,2026-03-15T22:09:00
I04236,U012,F051,save,,2026-03-10T14:41:00
I04237,U003,F018,skip,,2026-03-05T10:04:00
I04238,U043,F042,like,,2026-03-22T20:09:00
I04239,U009,F006,click,,2026-03-19T09:36:00
I04240,U045,F037,dislike,,2026-01-12T04:14:00
I04241,U036,F003,dislike,,2026-03-12T20:19:00
I04242,U025,F045,skip,,2026-02-06T09:39:00
I04243,U049,F043,skip,,2026-01-22T20:22:00
I04244,U044,F048,save,,2026-03-05T01:47:00
I04245,U021,F090,like,,2026-02-22T03:30:00
I04246,U027,F018,like,,2026-02-27T00:21:00
I04247,U019,F058,dislike,,2026-02-23T13:51:00
I04248,U002,F017,click,,2026-01-09T12:29:00
I04249,U033,F047,like,,2026-01-26T23:14:00
I04250,U001,F009,save,,2026-03-23T03:04:00
I04251,U028,F064,dislike,,2026-01-07T11:50:00
I04252,U034,F057,like,,2026-01-23T08:43:00
I04253,U020,F010,save,,2026-02-09T15:05:00
I04254,U037,F034,like,,2026-02-03T12:28:00
I04255,U014,F013,dislike,,2026-03-01T19:55:00
I04256,U004,F041,dislike,,2026-01-11T21:56:00
I04257,U034,F082,like,,2026-02-08T13:48:00
I04258,U038,F028,dislike,,2026-01-16T18:54:00
I04259,U016,F025,skip,,2026-03-05T09:00:00
I04260,U041,F086,dislike,,2026-01-01T12:46:00
I04261,U044,F060,like,,2026-02-01T23:41:00
I04262,U031,F061,dislike,,2026-02-03T08:20:00
I04263,U001,F083,like,,2026-01-04T20:35:00
I04264,U024,F056,like,,2026-01-19T23:33:00
I04265,U046,F078,dislike,,2026-03-29T04:32:00
I04266,U014,F073,skip,,2026-02-03T01:21:00
I04267,U012,F072,dislike,,2026-01-21T13:28:00
I04268,U030,F049,skip,,2026-01-24T08:48:00
I04269,U011,F057,like,,2026-01-21T07:38:00
I04270,U047,F069,skip,,2026-01-06T04:39:00
I04271,U016,F088,save,,2026-02-02T23:30:00
I04272,U001,F009,like,,2026-01-23T17:37:00
I04273,U018,F038,rating,5,2026-03-26T02:24:00
I04274,U039,F076,click,,2026-01-02T22:57:00
I04275,U031,F043,click,,2026-02-12T09:10:00
I04276,U045,F044,like,,2026-02-26T11:02:00
I04277,U028,F073,skip,,2026-01-26T18:48:00
I04278,U015,F016,click,,2026-02-20T09:42:00
I04279,U016,F028,dislike,,2026-02-25T21:20:00
I04280,U047,F100,like,,2026-02-27T15:57:00
I04281,U030,F028,like,,2026-03-06T23:53:00
I04282,U003,F051,dislike,,2026-03-03T00:57:00
I04283,U029,F001,dislike,,2026-01-31T12:55:00
I04284,U003,F043,dislike,,2026-03-06T10:23:00
I04285,U009,F081,click,,2026-01-05T21:51:00
I04286,U031,F091,like,,2026-03-05T09:13:00
I04287,U002,F087,like,,2026-02-16T17:16:00
I04288,U011,F055,dislike,,2026-03-14T00:04:00
I04289,U028,F021,like,,2026-02-21T06:30:00
I04290,U033,F085,skip,,2026-02-21T08:57:00
I04291,U027,F094,save,,2026-02-04T10:45:00
I04292,U039,F063,dislike,,2026-03-08T07:25:00
I04293,U038,F090,skip,,2026-03-15T18:29:00
I04294,U046,F036,skip,,2026-01-10T08:47:00
I04295,U039,F091,dislike,,2026-03-21T10:45:00
I04296,U021,F002,skip,,2026-03-26T07:05:00
I04297,U010,F054,skip,,2026-01-28T04:21:00
I04298,U009,F096,save,,2026-02-18T03:27:00
I04299,U009,F013,save,,2026-03-10T22:13:00
I04300,U005,F085,dislike,,2026-03-20T09:50:00
I04301,U036,F044,dislike,,2026-03-31T02:29:00
I04302,U012,F088,skip,,2026-01-21T04:41:00
I04303,U013,F076,skip,,2026-02-08T16:59:00
I04304,U020,F023,click,,2026-01-21T11:38:00
I04305,U026,F092,save,,2026-03-04T02:11:00
I04306,U033,F100,dislike,,2026-01-17T06:59:00
I04307,U029,F068,skip,,2026-01-08T11:15:00
