food_id,knowledge_document,name,restaurant,category,food_type,meal_type,veg_status,dietary_tags,spice_level,cuisine,protein,flavor,base,price,price_flag,rating,area,city,source,image_url
ipjn__french-fries,"French Fries is a side dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a potato base. It is typically eaten as a snack item. It is priced at PKR 340 and has a customer rating of 4.7/5.",French Fries,KFC - Expo Johar Town,Snacks,side,snack,vegetarian,vegetarian,none,American,vegetarian,unknown,potato,340.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/589238.jpg
ipjn__garlic-mayo-dip,"Garlic Mayo Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has an unspecified spice level. Its flavor profile is creamy. It is typically eaten as an anytime item. It is priced at PKR 75 and has a customer rating of 4.7/5.",Garlic Mayo Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,none,Unknown,none,creamy,none,75.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866416/6b0d9ba7-e9aa-4bce-836e-b450b40309cd.jpg
ipjn__hot-shot-shakers,"Hot Shot Shakers is a beverage dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 550 and has a customer rating of 4.7/5.",Hot Shot Shakers,KFC - Expo Johar Town,Snacks,beverage,anytime,uncertain,none,none,Cafe,none,unknown,beverage,550.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/98530126.jpg
ipjn__hot-shots,"Hot Shots is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as a snack item. It is priced at PKR 480 and has a customer rating of 4.7/5.",Hot Shots,KFC - Expo Johar Town,Snacks,main,snack,uncertain,none,none,Unknown,unknown,unknown,unknown,480.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866249/f4bc768a-5b3b-4fef-9ac6-f00b9501e7ce.jpg
ipjn__hot-wings,"Hot Wings is an appetizer dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is non-vegetarian, and has a hot spice level. Its main protein is chicken. It is typically eaten as a snack item. It is tagged halal. It is priced at PKR 670 and has a customer rating of 4.7/5.",Hot Wings,KFC - Expo Johar Town,Snacks,appetizer,snack,non_vegetarian,halal,hot,Unknown,chicken,unknown,unknown,670.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866351/c62260e8-b452-4739-a2da-c6446a381c3e.jpg
ipjn__kentucky-burger,"Kentucky Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 660 and has a customer rating of 4.7/5.",Kentucky Burger,KFC - Expo Johar Town,Make It A Meal,main,anytime,uncertain,none,none,American,unknown,unknown,burger_bun,660.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/3142413.jpg
ipjn__kentucky-combo,"Kentucky Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 950 and has a customer rating of 4.7/5.",Kentucky Combo,KFC - Expo Johar Town,Make It A Meal,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,950.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/2154934.jpg
ipjn__krunch-burger,"Krunch Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 310 and has a customer rating of 4.7/5.",Krunch Burger,KFC - Expo Johar Town,Everyday Value,main,anytime,uncertain,none,none,American,unknown,unknown,burger_bun,310.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1165180.jpg
ipjn__krunch-burger-with-drink,"Krunch Burger with Drink is a beverage dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 410 and has a customer rating of 4.7/5.",Krunch Burger with Drink,KFC - Expo Johar Town,Everyday Value,beverage,anytime,uncertain,none,none,American,none,unknown,burger_bun,410.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1165177.jpg
ipjn__krunch-chicken-combo,"Krunch Chicken Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 620 and has a customer rating of 4.7/5.",Krunch Chicken Combo,KFC - Expo Johar Town,Everyday Value,main,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,620.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/15272819.jpg
ipjn__krunch-combo,"Krunch Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 590 and has a customer rating of 4.7/5.",Krunch Combo,KFC - Expo Johar Town,Everyday Value,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,590.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1165178.jpg
ipjn__large-masala-fries,"Large Masala Fries is a side dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is vegetarian, and has a mild spice level. It is American cuisine. It is served with a potato base. Its flavor profile is spicy. It is typically eaten as a snack item. It is priced at PKR 430 and has a customer rating of 4.7/5.",Large Masala Fries,KFC - Expo Johar Town,Snacks,side,snack,vegetarian,vegetarian,mild,American,vegetarian,spicy,potato,430.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/50256018.jpg
ipjn__masala-fries-bucket,"Masala Fries Bucket is a side dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is vegetarian, and has a mild spice level. It is American cuisine. It is served with a potato base. Its flavor profile is spicy. It is typically eaten as a snack item. It is priced at PKR 490 and has a customer rating of 4.7/5.",Masala Fries Bucket,KFC - Expo Johar Town,Snacks,side,snack,vegetarian,vegetarian,mild,American,vegetarian,spicy,potato,490.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/50264960.jpg
ipjn__mexango-wings,"Mexango Wings is an appetizer dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Lets Mex It Up category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 690 and has a customer rating of 4.7/5.",Mexango Wings,KFC - Expo Johar Town,Lets Mex It Up,appetizer,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,690.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/s6to/product/373de515-d2d9-4471-82a4-d20e7723dc05.jpg
ipjn__mexinger-burger,"Mexinger Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Lets Mex It Up category, is of unconfirmed vegetarian/non-vegetarian status, and has a mild spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 660 and has a customer rating of 4.7/5.",Mexinger Burger,KFC - Expo Johar Town,Lets Mex It Up,main,anytime,uncertain,none,mild,American,unknown,unknown,burger_bun,660.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/s6to/product/f8e5d978-0c1e-42e9-89a3-932e98c7775a.jpg
ipjn__mexinger-combo,"Mexinger Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Lets Mex It Up category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 950 and has a customer rating of 4.7/5.",Mexinger Combo,KFC - Expo Johar Town,Lets Mex It Up,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,950.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/s6to/product/102660571/ab188518-e1a1-4c3c-892c-31a11d375e09.jpg
ipjn__mighty-zinger-burger,"Mighty Zinger Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 770 and has a customer rating of 4.7/5.",Mighty Zinger Burger,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,none,American,unknown,unknown,burger_bun,770.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1517252.jpg
ipjn__mighty-zinger-burger-combo,"Mighty Zinger Burger Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1050 and has a customer rating of 4.7/5.",Mighty Zinger Burger Combo,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,none,American,unknown,unknown,burger_bun,1050.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1173251.jpg
ipjn__nuggets,"Nuggets is an appetizer dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is non-vegetarian, and has an unspecified spice level. It is typically eaten as a snack item. It is tagged halal. It is priced at PKR 580 and has a customer rating of 4.7/5.",Nuggets,KFC - Expo Johar Town,Snacks,appetizer,snack,non_vegetarian,halal,none,Unknown,unknown,unknown,unknown,580.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/131068.jpg
ipjn__pepsi-1-5-litre,"Pepsi - 1.5 Litre is a beverage dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 250 and has a customer rating of 4.7/5.",Pepsi - 1.5 Litre,KFC - Expo Johar Town,Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,250.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/3143486.jpg
ipjn__pepsi-345-ml,"Pepsi - 345 ml is a beverage dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 180 and has a customer rating of 4.7/5.",Pepsi - 345 ml,KFC - Expo Johar Town,Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,180.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/131065.jpg
ipjn__pepsi-deal,"Pepsi Deal is a beverage dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Strong Pepsi Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 620 and has a customer rating of 4.7/5.",Pepsi Deal,KFC - Expo Johar Town,Strong Pepsi Deals,beverage,anytime,uncertain,none,none,Cafe,none,unknown,beverage,620.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/15417163.jpg
ipjn__real-mayo-dip,"Real Mayo Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has an unspecified spice level. Its flavor profile is creamy. It is typically eaten as an anytime item. It is priced at PKR 75 and has a customer rating of 4.7/5.",Real Mayo Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,none,Unknown,none,creamy,none,75.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/100844570/be5d5d2d-6805-4128-b09d-b6953280e14e.jpg
ipjn__regular-masala-fries,"Regular Masala Fries is a side dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is vegetarian, and has a mild spice level. It is American cuisine. It is served with a potato base. Its flavor profile is spicy. It is typically eaten as a snack item. It is priced at PKR 360 and has a customer rating of 4.7/5.",Regular Masala Fries,KFC - Expo Johar Town,Snacks,side,snack,vegetarian,vegetarian,mild,American,vegetarian,spicy,potato,360.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/50264959.jpg
ipjn__rice-spice,"Rice & Spice is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is served with a rice base. Its flavor profile is spicy. It is typically eaten as an anytime item. It is priced at PKR 420 and has a customer rating of 4.7/5.",Rice & Spice,KFC - Expo Johar Town,Everyday Value,main,anytime,uncertain,none,none,Unknown,vegetarian,spicy,rice,420.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/s6to/product/2182939/379b4033-6869-4aca-80e9-db296434d6d6.jpg
ipjn__salsa-dip,"Salsa Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has a mild spice level. It is typically eaten as an anytime item. It is priced at PKR 100 and has a customer rating of 4.7/5.",Salsa Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,mild,Unknown,none,unknown,none,100.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/s6to/product/80e4be25-2642-44ad-8f2d-623faf63b28a.jpg
ipjn__salsa-sprinkled-wings,"Salsa Sprinkled Wings is an appetizer dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is non-vegetarian, and has a mild spice level. Its main protein is chicken. It is typically eaten as a snack item. It is tagged halal. It is priced at PKR 640 and has a customer rating of 4.7/5.",Salsa Sprinkled Wings,KFC - Expo Johar Town,Snacks,appetizer,snack,non_vegetarian,halal,mild,Unknown,chicken,unknown,unknown,640.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/9031736.jpg
ipjn__smoke-show-dip,"Smoke Show Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has a hot spice level. It is typically eaten as an anytime item. It is priced at PKR 75 and has a customer rating of 4.7/5.",Smoke Show Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,hot,Unknown,none,unknown,none,75.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/100844572/1293e64a-35eb-4d74-ab14-04107829cfd6.jpg
ipjn__snack-box,"Snack Box is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Azaadi Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has a mild spice level. It is typically eaten as a snack item. It is priced at PKR 1050 and has a customer rating of 4.7/5.",Snack Box,KFC - Expo Johar Town,Azaadi Deals,main,snack,uncertain,none,mild,Unknown,unknown,unknown,unknown,1050.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/t4jn/product/103054001/8622c8b3-0d73-4931-bf01-9d380fd01d54.jpg
ipjn__spicy-mayo-dip,"Spicy Mayo Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has a hot spice level. Its flavor profile is creamy. It is typically eaten as an anytime item. It is priced at PKR 100 and has a customer rating of 4.7/5.",Spicy Mayo Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,hot,Unknown,none,creamy,none,100.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866414/a36ddaf7-2027-486f-8ff4-791c337660fc.jpg
ipjn__strips-chips-n-dips,"Strips Chips N Dips is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Meal Box category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 750 and has a customer rating of 4.7/5.",Strips Chips N Dips,KFC - Expo Johar Town,Meal Box,main,anytime,uncertain,none,none,Unknown,unknown,unknown,none,750.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/t4jn/product/101017033/51820cc4-8517-4e38-a67e-e976b84d63f7.jpg
ipjn__tangy-masala-wings,"Tangy Masala Wings is an appetizer dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is non-vegetarian, and has a mild spice level. Its main protein is chicken. Its flavor profile is tangy. It is typically eaten as a snack item. It is tagged halal. It is priced at PKR 640 and has a customer rating of 4.7/5.",Tangy Masala Wings,KFC - Expo Johar Town,Snacks,appetizer,snack,non_vegetarian,halal,mild,Unknown,chicken,tangy,unknown,640.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4129625.jpg
ipjn__thai-sweet-chili-saucy-wings,"Thai Sweet Chili Saucy Wings is a dessert dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Snacks category, is non-vegetarian, and has a mild spice level. It is Thai cuisine. Its main protein is chicken. Its flavor profile is sweet. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 640 and has a customer rating of 4.7/5.",Thai Sweet Chili Saucy Wings,KFC - Expo Johar Town,Snacks,dessert,anytime,non_vegetarian,halal,mild,Thai,chicken,sweet,unknown,640.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/3186125.jpg
ipjn__thai-sweet-chilli-sauce,"Thai Sweet Chilli Sauce is a dessert dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has a mild spice level. It is Thai cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 75 and has a customer rating of 4.7/5.",Thai Sweet Chilli Sauce,KFC - Expo Johar Town,Condiments,dessert,anytime,vegetarian,vegetarian,mild,Thai,vegetarian,sweet,none,75.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/s0ir/product/bfcf1b12-7abb-48f9-a047-27d633bd83ae.jpg
ipjn__twister,"Twister is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 440 and has a customer rating of 4.7/5.",Twister,KFC - Expo Johar Town,Make It A Meal,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,440.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866481/4efc890a-8854-4f11-80bc-68a09f097b1d.jpg
ipjn__twister-combo,"Twister Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 710 and has a customer rating of 4.7/5.",Twister Combo,KFC - Expo Johar Town,Make It A Meal,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,710.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1517261.jpg
ipjn__value-bucket,"Value Bucket is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Family Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 2090 and has a customer rating of 4.7/5.",Value Bucket,KFC - Expo Johar Town,Family Deals,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,2090.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866650/49c799a0-6380-451f-bd32-7af9f55b1b85.jpg
ipjn__vietnamese-dip,"Vietnamese Dip is a sauce_condiment dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Condiments category, is vegetarian, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 75 and has a customer rating of 4.7/5.",Vietnamese Dip,KFC - Expo Johar Town,Condiments,sauce_condiment,anytime,vegetarian,vegetarian,none,Unknown,none,unknown,none,75.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/100844571/4e16da27-ed6a-4c6c-99b1-cc9419be85ae.jpg
ipjn__wow-box,"WOW Box is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Meal Box category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 1050 and has a customer rating of 4.7/5.",WOW Box,KFC - Expo Johar Town,Meal Box,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,1050.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1642046.jpg
ipjn__xtreme-duo-box,"Xtreme Duo Box is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Meal Box category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 1560 and has a customer rating of 4.7/5.",Xtreme Duo Box,KFC - Expo Johar Town,Meal Box,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,1560.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/2068802.jpg
ipjn__zinger-burger,"Zinger Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 600 and has a customer rating of 4.7/5.",Zinger Burger,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,none,American,unknown,unknown,burger_bun,600.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1517257.jpg
ipjn__zinger-burger-combo,"Zinger Burger Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 910 and has a customer rating of 4.7/5.",Zinger Burger Combo,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,none,American,unknown,unknown,burger_bun,910.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1173248.jpg
ipjn__zinger-stacker-burger,"Zinger Stacker Burger is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has a mild spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 660 and has a customer rating of 4.7/5.",Zinger Stacker Burger,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,mild,American,unknown,unknown,burger_bun,660.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1517265.jpg
ipjn__zinger-stacker-burger-combo,"Zinger Stacker Burger Combo is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Make It A Meal category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 950 and has a customer rating of 4.7/5.",Zinger Stacker Burger Combo,KFC - Expo Johar Town,Make It A Meal,main,anytime,non_vegetarian,halal,none,American,unknown,unknown,burger_bun,950.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/1173244.jpg
ipjn__zingeratha,"Zingeratha is a main dish available at KFC - Expo Johar Town in Johar Town, Lahore. It falls under the Everyday Value category, is non-vegetarian, and has an unspecified spice level. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 390 and has a customer rating of 4.7/5.",Zingeratha,KFC - Expo Johar Town,Everyday Value,main,anytime,non_vegetarian,halal,none,Unknown,unknown,unknown,unknown,390.0,,4.7,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/n1kh/product/3866714/aa2ef6b8-5ddf-452b-938c-936f1a6fbfe7.jpg
wy8j__aloo-anda-paratha,"Aloo Anda Paratha is a bread dish available at Kolachi Paratha Roll Bar BQ - Ali Town in Johar Town, Lahore. It falls under the Paratha category, is vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a paratha base. It is typically eaten as a breakfast item. It is priced at PKR 630 and has a customer rating of 4.4/5.",Aloo Anda Paratha,Kolachi Paratha Roll Bar BQ - Ali Town,Paratha,bread,breakfast,vegetarian,vegetarian,none,Pakistani,vegetarian,unknown,paratha,630.0,,4.4,Johar Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/13271127.jpg
